"Name","CompanyName"
"PSBuildModule","Adicitus"
"PSBuildSecrets","synax"
"PsBuildTasks","abbgrade"
"PSBusinessPlusERP","zbirge"
"PSBusinessTime","codaamok"
"PSc.CloudDNS","joshwright10"
"PSc8y","reuben.d.miller"
"PSCache","IISResetMe"
"PSCal","i.edrisian"
"psCalc","earthdiver1"
"PSCalendar","JeffHicks"
"PSCalendarific","Ravikanth"
"psCallEmAll","joshn-whatcomtrans.net"
"PSCallTrace","Romero126"
"psCandy","Yves848"
"PSCCMClient","CodyMathis123"
"pscdp","Andrey.Vernigora"
"PSCertificateEnrollment","UweGradenegger"
"PSCerts","syntax-tm"
"PSCertUtils","DimeOne"
"PSChart","PowerCode"
"PsChat","boeegh"
"PSChatBot","MichalGajda"
"psCheckPoint","tkoopman"
"PSChia","MrPig91"
"PSChiaPlotter","MrPig91"
"PSChickfilA","matthewjdegarmo"
"PSChipotle","matthewjdegarmo"
"PSChocoConfig","steviecoaster"
"PSChristmas","JeffHicks"
"PSChromeCli","JhonnyBravo"
"PSChromeExtension","nihalprasad"
"PSChromeProfile","gordonbondon"
"PSCI","ObjectivityLtd"
"PSCircuit","E3k"
"PSCiscoMeraki","BanterBoy"
"PSCiscoSMA","brice"
"PSCiscoSupportAPIs","ralish"
"PSCitrix","eswaras"
"PSCitrixLicensing","eswaras"
"PSCitrixPowerBi","eswaras"
"PSClass","Badgerati"
"PSClassToolsBD09","BrentD09"
"PSClassUtils","stephanevg"
"PSClearHost","jimbrig"
"PSClip","ecsousa"
"PSClock","JeffHicks"
"PSCloudberryAPI","techinaflash"
"PSCloudConnect","KevinBlumenfeld"
"PSCloudFlare","zloeber"
"PSCloudFormation","fireflycons"
"PSCloudFormation.netcore","fireflycons"
"PSCloudinairy","adamtheautomator"
"PSCloudPC","SDingemanse,NielsKok"
"PSCloudScanner","nazg"
"PSCMake","MarkTSchofield"
"PSCMContentMgmt","codaamok"
"PSCmdManager","adrian1703"
"PSCMSnowflakePatching","codaamok"
"PSCMWin10Language","codaamok"
"PSCO2Signal","RoderickBant"
"PSCode","wtjones"
"PSCodeAgent","DougFinke"
"pscodebeamer","KrzysztofBrandowski"
"PSCodeCovIo","felixfbecker"
"PSCodeDemo","PowerCode"
"PSCodeHealth","MathieuBuisson"
"pscognitiveservice","PrateekSingh"
"PsCoinMarketCap","jorgeasaurus"
"PSColor","Davlind"
"PSColorizer","2CHEVSKII"
"PSColors","ecsousa"
"PSColorText","MartinSGill"
"PSComData","FingerhutAsCode"
"PsCommandDiscovery","ISESteroids"
"PSCommander","adamdriscoll"
"PSCommander.Extensions","adamdriscoll"
"PSCommonCore","Freezal"
"PSCommonFunction","pkparsard"
"PSCommonSql","gpduck"
"PSCommonSql.Sqlite","gpduck"
"PSCompareHash","True-Kalichuza"
"PsComplete","aciq"
"PSCompletions","abgox"
"PSCompliance","KevinBlumenfeld"
"PSCompressArchiveWithPassword","kumarstack55"
"PSCompression","santisq"
"PSComputerManagementZp","Little-Train"
"PSConcurrent","sharpjs"
"PSConfDrive","Ravikanth"
"PSConfEU","SQLDBAWithABeard"
"PSConfEUDemo","Ba4bes"
"PSConfig","platta"
"PSConfig.Crescendo","dennisl68,PwrKjll"
"PSConfigFile","smitpi"
"PsConfluence","lipkau"
"PSConfTris","AndreasNick,Andreas.Nick"
"psConjur","InfamousJoeG"
"psConnecttoExchange","phillip.marshall"
"PSConsoleTheme","mmims"
"PSConsumerPipeline","JonathanMacCollum"
"PSCopilot","pranjalsaxena"
"PSCopyFileEx","LordBubbles"
"PSCoreAppInsights","tommagumma"
"PSCoreApplicationInsights","Leon_Boers"
"PSCoreUpdate","stknohg"
"PSCoreWindowsCompat","MarkEKraus"
"PSCortex","lahell"
"PsCosmos","abbgrade"
"PSCouchDB","MatteoGuadrini"
"PSCoverage","OCram85"
"PSCoveralls","Badgerati"
"PSCOVID-19","ephos"
"PSCovid19Stats","BanterBoy"
"PsCraft","chadnpc"
"PSCreateADForest","Michael-Free"
"pscred","Seab4ss"
"PSCredential","PSModule.io"
"pscredentialmanager","adamtheautomator"
"PSCredentialStore","OCram85"
"PSCredentialTools","MikeLacher"
"PSCredMan","MichalGajda"
"PSCreds","gg-chrisd"
"PSCredVault","chisho21"
"PScribo","iainbrighton"
"PScriboCharts","iainbrighton"
"PSCSharpInvoker","jborean93"
"PSCsvUtil","santisq"
"PSCUCM","CorBob"
"PSCustomDrives","ecsousa"
"PSCustomObject","PSModule.io"
"PSCVSS","MSAdministrator"
"Pscx","r_keith_hill,x0n"
"PsDac","abbgrade"
"PSDaikin","hannespalmquist"
"PSDarktraceMail","brice"
"PSDashSearch","tyler"
"PSData.ImportUtility","PoorlyExecuted"
"PSDatabaseClone","sanderstad"
"PSDataConduIT","erwindevreugd"
"PsDataFactory","abbgrade"
"PSDataKit","asikorski"
"PSDataSet","hannespalmquist"
"PSDataverse","Rezanid"
"psDateFunctions","MadCrabCyder"
"PSDateManagement","LaurentLienhard"
"PSDates","mdowst"
"PsDaVinci","fstueber"
"PSDB","hkarthik7"
"PSDecode","PrateekSingh"
"PSDefaults","felixfbecker"
"PSDefenderEndpoint","MichalGajda"
"PSDepend","ramblingcookiemonster"
"PSDepend2","Matt2005"
"PSDependHelper","abbgrade"
"PSDeploy","ramblingcookiemonster"
"PSDesiredStateConfiguration","anmenaga,alerickson"
"PSDetour","jborean93"
"PSDev","hannespalmquist"
"PSDeviceVerification","rootitup-pwsh-publishing"
"PSDevOps","Start-Automating"
"PSDevOpsBackup","MichalGajda"
"PSDevSummary","Przemyslaw.Klys"
"PSDevtools","gsej"
"PsDfs","IMJLA"
"PSDiagramGenerator","conny"
"PSDify","kurokobo"
"PSDigitalOcean","itamartz"
"PSDirectoryStack","tayjaybabee"
"PSDirectoryTree","Vikansys"
"PSDirectus","t3hn3rd"
"PSDirTag","wtjones"
"PSDiscord","Przemyslaw.Klys"
"PSDiscordWebHook","ExpendaBubble"
"PSDiscoveryProtocol","lahell"
"PsDiscUtils","jhp"
"PSDiskPart","ramblingcookiemonster"
"PsdKit","nightroman"
"PSDllCompiler","UltraAlex0"
"PSDNSDumpsterAPI","JustinP"
"PSDNStoRoute53","alecompte"
"PSDocBuilder","jborean93"
"psdocker","abbgrade"
"psdockerhub","beatcracker"
"PsDockerMermaid","abbgrade"
"PSDocs","BernieWhite"
"PSDocs.Azure","BernieWhite"
"PSDocs.Dsc","BernieWhite"
"PSDocsGenerator","akotu"
"PSDODownloader","pl4nty"
"PSDoFramework","andy192700"
"PSDokuWiki","AndyDLP"
"PsDos.OktaSDK","tyler.cline"
"PSDotEnv","tinnguyen121221"
"PSDotFiles","ralish"
"PSDotLiquid","colin_xia"
"PsDownload","DanGough"
"PSDownloader","LordBubbles"
"PSDownr","MightyB"
"PSDPA","TheTechRunner"
"PSDracoon","Philip_Lorenz_LearningIT"
"PsDrawIO","Lime-TeGek"
"PSDSC","GijsReijn"
"PSDscResources","PowerShellTeam"
"PSDsHook","gngrNinja"
"PSDT.App","codecraft.team"
"PSDT.AppVeyor","codecraft.team"
"PSDT.Http","codecraft.team"
"PSDT.Location","codecraft.team"
"PSDT.Tfs","codecraft.team"
"PSDT.VisualStudio","codecraft.team"
"PSDtx","rhysjtevans"
"PSDuckDB","DougFinke"
"PSDummy","equelin"
"PSDuo","rcfmartin"
"PSDupes","psdevuk"
"PSDurableFunctions","tommagumma"
"PSDxExpeditions","PA1REG"
"PSDynamicSecurityGroups","JustinP"
"PSDynamoDB","ThePoShWolf"
"PSEasy.Module","o-o00o-o"
"PSEasy.Utility","o-o00o-o"
"PSEasyLog","mnadobnik"
"PSEasyOpenSSH","Michael-Free"
"PSEcho","BHH"
"PSEdgeKeywords","jimbrig"
"psedit","adamdriscoll"
"PSElastic","inammathe"
"pselasticsearch","WeHasInternet"
"PSelect","cdhunt"
"PSElection","TheLazyAdministrator"
"PSElectricityMaps","RoderickBant"
"PSElvUI","gngrNinja"
"PSEmailRep","arnydo"
"PSEmby","ThePoShWolf"
"PSEmoji","felipesix"
"PsEnbrea","fstueber"
"PSEncrypt","Fred"
"psengine.azure.tables","OzThe2"
"psengine.file.management","OzThe2"
"psengine.graphapi.management","OzThe2"
"psengine.module.management","OzThe2"
"psengine.registry.management","OzThe2"
"psengine.scheduledtask.management","OzThe2"
"psengine.shortcut.management","OzThe2"
"PSEnvironment","MartinSGill"
"PSEpoch","griff.systems"
"PSessionize","PalmEmanuel"
"PSEtw","jborean93"
"psetwquery","Andrey.Vernigora"
"PSeudo","jfhbrook"
"PSEventViewer","Przemyslaw.Klys"
"PSEverything","PowerCode"
"PSEWS.Api","MichalGajda"
"PSExcel","ramblingcookiemonster"
"psexec","replicaJunction"
"PSExpandLine","nmbell"
"PSExporter","hektop"
"PSF","danstis"
"PSFabricTools","jpomfret"
"PSFalcon","bkremian"
"PsFCIV","CryptoGuy,Crypt32"
"PSFeedHandler","Voytas"
"psFifteen","psFifteen"
"PSFileId","samueldc"
"PSFilelist","bahaula"
"psFilesCli","victormaso"
"PSFileTransfer","Raimund,AutomatedLabTeam"
"PSFirebird","fdcastel"
"PSFirefoxCli","JhonnyBravo"
"psFitb1t","CollinChaffin"
"psFitbit","CollinChaffin"
"PSFits","sebgod"
"PSFive9Admin","sqone2"
"PSFlexPool","MrPig91"
"PSFlowChart","LxLeChat"
"PSFlurl","vercellone"
"PSFolderSize","gngrNinja"
"PSFormatDeepString","kimbirkelund"
"PSFPL","sk82jack"
"PSFPLInfo","CWilkinson"
"PSFramework","FWN"
"PSFramework.NuGet","FWN"
"PSFrameworkDsc","Fred"
"PSFRedirect","dennisl68"
"PSFront","codaamok"
"PSFSTools","MatteoGuadrini"
"PSFTP","MichalGajda"
"PSFunctionExplorer","LxLeChat"
"PSFunctionInfo","JeffHicks"
"PSFunctionTools","JeffHicks"
"PSFusionSuite","LaurentLienhard"
"PSFuzzySearch","DougFinke"
"PSFzf","MichaelKelley"
"PSFzfHistory","kachick"
"PSGallery-Test","vMarkus_K"
"PSGalleryDemo","jeffbrowntech"
"PSGalleryExplorer","jakewmorrison"
"PSGalleryModule","LxLeChat"
"PSGalleryStats","andysvints"
"PSGameOfLife","krymtkts"
"PSGC","Callidus2000,callidus2001"
"PSGdriveManager","JhonnyBravo"
"PSGELF","73challenger"
"PSGemini","rhymeswithmogul"
"PSGerickeUtil","SGericke"
"PSGetInternal","HaagP"
"PSGhost","adamtheautomator"
"PSGhostWriter","UweGradenegger"
"psgigr","PSGIIGR"
"PSGISP","psgisp"
"PSGISP.ActiveDirectory","psgisp"
"PSGISP.MicrosoftGraph","psgisp"
"PSGISP.Tools","psgisp"
"PSGist","dotps1"
"PSGistIT","DougFinke"
"PSGistManager","piggah"
"PSGit","Jaykul"
"PSGitAlias","Tuncle"
"PSGitAliases","Joaquin6"
"PSGitChangeLog","michielthai"
"PSGitCompletions","PowerCode"
"PSGitDotfiles","ajoberstar"
"PSGitflow.Workflow","artyom-krot"
"PSGitHub","pcgeek86,trevor,felixfbecker"
"PSGitHubChat","DougFinke"
"PSGitHubGist","mnadobnik"
"PsGitHubOrgMap","PeterVandivier"
"PSGithubSearch","MathieuBuisson"
"PSGitHubStats","stevelee"
"PSGithubUtils","rootitup-pwsh-publishing"
"psgitio","Ravikanth"
"PSGitLab","ngetchell"
"PsGitScript","redcoreit"
"PsGitShortcuts","DaveSenn"
"PSGitUtils","capdiem"
"PSGlaryManager","JhonnyBravo"
"PSGlimpsMalware","brice"
"PSGlobalEntry","TheLazyAdministrator"
"PSGnuwin32","ecsousa"
"PsGoogle","gordy"
"PSGopher","rhymeswithmogul"
"PSGPPreferences","exchange12rocks"
"psgpt","evgreg"
"PSGradleManager","JhonnyBravo"
"PSGrafana","steviecoaster"
"PSGraph","KevinMarquette"
"PSGraphite","stefanes,stefanes-powershell"
"psgraphitemetrics","adrian.andersson"
"PSGraphPlus","KevinMarquette"
"PSGraphQL","anthonyg-1"
"PSGraylog","AlexAsplund"
"PSGremlin","jasonchester"
"PSGridCoin","MrPig91"
"PSGSuite","nferrell,jgeron-suhsd"
"PSGuard","mlisbao"
"PSGubbins","philccarney"
"PSGUI","David_das_Neves"
"PSGUIHelper","Gaspack"
"PSGumshoe","cperez"
"PSGzip","Fei1Yang"
"psh","pmattheew"
"PSHacktoberFest","Przemyslaw.Klys"
"PSHangMan","elarsson"
"PSHardwareMonitor","Tommy"
"PSHash","trevor"
"PshConfigMan","jscarrott"
"PSHDHomeRun","RobertBiddle"
"PSHealthchecksIO","Deosrc"
"PSHealthZ","devblackops"
"PShell-AI","DougFinke"
"PShellLogging","Freezal"
"PSHelloID","roeleverink"
"PSHelp.Copilot","chrissylemaire"
"PSHelper","gogbg"
"PSHelperTools","KevinHoltkamp"
"PSHelpFunctions","rekan"
"PsHg","pshdo"
"PSHipChat","markwragg"
"PSHistory","cezarypiatek"
"pshonolulu","KevinMarquette"
"PsHosts","richardszalay"
"PSHTML","stephanevg"
"pshtmltable","ramblingcookiemonster"
"PSHTMLTools","Martin9700"
"PSHuntress","joshuabennett"
"PSHVTag","SasStu"
"PSHyperVTemplate","DawidProwadzisz"
"PSHyperVTools","JeffHicks"
"psidoit","Backbone2k"
"PSIdoitNG","Danubie"
"psievm","camalot"
"PSIGEL","falkheiland"
"PSIISCrypto","BanterBoy"
"PSIISHelper","matthewjdegarmo"
"PSImageToText","DougFinke"
"PSImmich","hannespalmquist"
"PsImport","chadnpc"
"PSInfernal","Fred"
"PsIni","lipkau"
"psInlineProgress","okallstad"
"PSInsight","AllElbows,Damaged.Dingo"
"PSInstall","pdremel"
"PSInstallDependencies","eduardomourar"
"PSInstapush","ChrisCarter"
"PSIntegrity","jborean93"
"PSInternetConnectionSharing","loxia_01"
"psIntune","skatterbrainz"
"PSIntuneAppWin","dylanm"
"PSIntuneAuth","NickolajA"
"PsIoT-HT16K33","Tinker"
"PSIoTDevice","Agazoth"
"psipnet","qxsch"
"PsiPS.AzureAutomation","PsiBit"
"PSISDevToolkit","tayjaybabee"
"PSISE_Addons","kilasuit"
"PsISEProjectExplorer","mgr32"
"PSISEToggleOutliningAddon","Matticusau"
"PSItems","Eizedev"
"PSItSupport","LaurentLienhard"
"psjamf","chisho21"
"PSJekyll","Start-Automating"
"PSJet","yveslaurentcreton"
"PSJira","replicaJunction"
"PSJiraAPI","MichalGajda"
"PSJobCanAttendance","krymtkts"
"PSJobLogger","neflyte"
"PSJotForm","adamtheautomator"
"PSJsonCredential","JeffHicks"
"PsJsonQuery","andrewopem"
"PSJsonWebToken","anthonyg-1"
"PSJukebox","FWN"
"PSJumpStart","jgo"
"PSJunction","Mattias_Cedervall"
"PSJwt","sstranger"
"PSJWTToken","MichalGajda"
"psk8s","cdhunt"
"pskafka","dm3ll3n,fresh2dev"
"PSKantan","Decimation"
"PSKB4","rcfmartin"
"PSKeepAChangeLog","rdbartram"
"psKeePass","leorzz"
"PSKerb","wiaftrin"
"PSKindleWatch","mdjx"
"PSKit","DougFinke"
"PSKoans","ta11ow"
"PsKrane","stephanevg"
"pskube","jrich523"
"PSKubeContext","ptrstpp950"
"PSKubectl","felixfbecker"
"PSKubectlCompletion","mziyabo"
"PSKubeCtx","Brant"
"PSKubernetesSecretsManagement","anthonyg-1"
"PSLambda","SeeminglyScience"
"PsLANDesk","Kreloc"
"PSLANScan","mdjx"
"PSLansweeper","Przemyslaw.Klys"
"PSLastPass","ScottEvtuch"
"PSLauncher","smitpi"
"PSLDAPQueryLogging","ramblingcookiemonster"
"PSLeanKit","SamMartin"
"PSLeap","szeraax"
"PSLegoEV3WindowsPowerShell","JakobGSvendsen"
"PSLibPhoneNumber","chr1sn3al"
"PSLicense","KevinBlumenfeld"
"PSlickPSlack","mgeorgebrown89"
"pslint","dreadytofat"
"PSLinux","eswaras"
"PSLinuxUtils","NanaLakshmanan"
"PSLiteDB","KReddy"
"PSLive-DL","Still"
"PSLLM","rmnjng"
"PSLoadModule","BenniLPedersen"
"PSLocalGallery","thbarratt"
"PSLocationHistory","tahir-hassan"
"PSLocationTrigger","RobertoRojas"
"PSLockScreenSlideShow","Flittermelint"
"PSLog","Raimund,AutomatedLabTeam"
"psLogAnalytics","skatterbrainz"
"PSLogAnalyticsWriter","MichalGajda"
"PsLogFormater","aleresche"
"Pslogg","OneEyedSi"
"PSLogger","bcdady"
"PSLogging","9to5IT"
"PSLoggingFunctions","rekan"
"PsLogicAppExtractor","splaxi"
"PSLoginEnterprise","lvsi-leeej84"
"PsLogLite","leojackson"
"PsLogMessage","IMJLA"
"PSLogParser","psdevuk"
"PSLogs","hannespalmquist"
"PSLoki","stefanes,stefanes-powershell"
"PSM365Security","MichalGajda"
"PSmacmon","falkheiland"
"PSmacOS","charlieschmidt"
"psmagauthorkit","Ravikanth"
"PSMaintenanceMode","StefanRoth"
"PSMake","38ES"
"PSManageService","Przemyslaw.Klys"
"PSMarkdig","gogbg"
"PSMarkdown","ishu3101"
"PSMarvel","vmsilvamolina"
"PSMatcher","DougFinke"
"psmath","horker"
"PSMCP","DougFinke"
"PSMD","bateskevin"
"Psmd.Bootstrap","Fred"
"PSMD.OpenAI","Fred"
"PSMDATP","AlexVerboon"
"PSMDE","janhenrik"
"PSMekBuilder","MarkEKraus"
"PSMemory","wonderboy"
"PSMenu","Sebazzz"
"PSMeraki","sanderkl"
"PSMermaid","gogbg"
"PsMermaidTools","abbgrade"
"PSMetrics","Start-Automating"
"PSMetrolink","philccarney"
"PSMFAttendance","krymtkts"
"PSMimecast","MrPig91"
"PSMimeTypes","t3hn3rd"
"PSMindMeister","adamtheautomator"
"PSMinifier","Start-Automating"
"PSMinIO","GraceSolutions"
"PSMISP","MichalGajda"
"PSMitrend","equelin"
"PSMockModule","theohbrothers"
"PSModule","trevor"
"PsModuleBase","chadnpc"
"PSModuleBuild","Martin9700"
"PSModuleBuilder","trey_hayden"
"PSModuleBuildHelper","pauby"
"PSModuleDevelopment","FWN"
"PSModuleDevTool","empyrealtear"
"PsModuleManagement","Morten_Knudsen"
"PSModuleManager","mnadobnik"
"PSModuleOverview","halbarad"
"PSModulePublisher","theohbrothers"
"PSModuleSample","lazywinadm"
"PSModulesDsc","kingsleyck"
"PSModuleTemplate","atorrest"
"PSModuleUtils","thisJUSTin816"
"psmoneto","RodCordeiro"
"PSMotd","HeyItsGilbert"
"PSMountvol","mrmonaghan"
"psmovihd","jan.wroblewski"
"PSMPSession","pspete"
"PSMPyTools","Flittermelint"
"PSMQTT","hannespalmquist"
"PSmRemoteNG","realslacker"
"PSMSAL","MichalGajda"
"PSMSALNet","ScomNewbie"
"PSMSBuildHelper","Scordo"
"psmsgraph","MarkEKraus"
"PSMSI","adamdriscoll"
"PSMSOAuth","vinod"
"PSMultiLog","platta"
"PSMultiLogPlus","dougpuob"
"PSMultipartFormData","t3hn3rd"
"PSMustache","SaPl"
"PSMWUpdater","CXuesong"
"PSMyClaims","MichalGajda"
"PSMyPassword","Przemyslaw.Klys"
"psNakivo","we-mi"
"PSNamedPipe","MSAdministrator"
"PSNative","Fred"
"PSNativeCmdDevKit","dsccommunity"
"PSNavigation","thbarratt"
"PSNba","milner16"
"PSNeo4j","ramblingcookiemonster"
"PSNetAddressing","mdjx"
"psNetBox","LoganRan"
"PSNetboxFunctions","rekan"
"PsNetSapiens","Lime-TeGek"
"PSNetScanners","santisq"
"psNetSpell","psdevuk"
"PsNetTools","tinuwalther"
"PSNetworking","i.edrisian"
"PSNewRelic","nferrell"
"psNewsHeadlines","psdevuk"
"PSNexosisClient","m0nty"
"psNGENposh","CollinChaffin"
"PSNHLHockey","afink"
"PSNimbus","DocNougat"
"PSNixOS","griff.systems"
"PSNLog","MKoster"
"PSnmap","joakimbs"
"PSNodeJSManager","JhonnyBravo"
"psnotebook","horker"
"PSNotes","mdowst"
"psnotification","splaxi"
"PSNotify","apteco_fvb"
"PSNotifySend","tyler"
"PSNotion","PoshlandPRO"
"PSNovusTools","acj1971"
"PSNow","JMcCraeUS"
"PsNSwagCodeGenerationCSharp","colin_xia"
"psNSXT","alagoutte"
"PsNtfs","IMJLA"
"PSNVIDIA.DLS","erikgraa"
"PSNVIDIA.NLS","erikgraa"
"PSoAuth","apteco_fvb"
"PSOAuthExplorer","m1ntax"
"PSOAuthHelper","splaxi"
"PSObjectifier","matt.hamende"
"PSObjectInspector","DollarD"
"PSObjectTools","wethreetrees"
"PsOcr","ISESteroids"
"PSOD","antonyoni"
"PsoDownloader","ISESteroids"
"PSOfflineFOD","altCipher"
"PSOkta","adrwh"
"PSOM","heilfeli"
"PSOME","JustinGrote"
"PsOmsa","JustinGrote"
"PSOnebyte","SimonBuckner"
"PSOnePassword-SDK","StevieKnight"
"PSOneTools","ISESteroids"
"PSOpen","felixfbecker"
"PSOpenAD","jborean93"
"PSOpenAI","mkht"
"PSOpenAPITools","wing328"
"PSOpenEdge115","MightyB"
"PSOpenEdge117","MightyB"
"PSOpenEdge121","MightyB"
"PSOpenFiles","YannickGagne"
"PSOpenVAS","jamesfed"
"PsoProgressButton","ISESteroids"
"PSOracleQuery","paddycull"
"PSOraenv","lkfowler"
"PSOutLog","towhereim"
"PSOverheidIO","jeffreytigch"
"PSP-AzureInventory","powershellpr0mpt"
"PSP-Inventory","powershellpr0mpt"
"PSP-MSGraph","powershellpr0mpt"
"PSP-Office365","powershellpr0mpt"
"PSPackage","dylanm"
"PSPackageMan","smitpi"
"PSPackageProject","Travis,TravisEz13-MSFT"
"PSPagerDuty","ramblingcookiemonster"
"PSParallel","PowerCode"
"PSParallelPipeline","santisq"
"PSparklines","endowdly"
"PSParquet","Agazoth"
"PSParseHTML","Przemyslaw.Klys"
"psparseini","PowerPCFan"
"psPAS","pspete"
"PsPassManager","Kob"
"PSPassPhrase","mc1903"
"PSPasswordExpiryNotifications","Przemyslaw.Klys"
"PSPasswordGen","telitas"
"PSPasswordGenerator","rhymeswithmogul"
"PSPasswordly","dotpwsh"
"PSPasswordWolf","BanterBoy"
"PSPatchManager","Pimzino"
"PSPath","ecsousa"
"PSPathfinder","falkheiland"
"pspda","RodCordeiro"
"PsPdf","davidshomelab"
"PSPDFGen","ThePoShWolf"
"PSPDQ","CalebBartle"
"PSPersianCalendar","i.edrisian"
"PSPersonio","AndiBellstedt"
"PSPesterTest","tao.yang"
"pspestertesthelpers","pauby"
"PSPetstoreDemo","wing328"
"PSPGP","Przemyslaw.Klys"
"PSPHPIPAM","yoke88"
"PSPhrase","grey0ut"
"PSPipe","WilTaylor"
"PSPivotTable","JeffHicks"
"PSPKI","CryptoGuy,Crypt32"
"psplaceholders","gogbg"
"PSPleasant","roeleverink"
"PSPlex","robinmalik"
"PSPlus","r12f"
"PSPlus.Tfs","r12f"
"pspm","mkht"
"PSPMP","josephmcevoy"
"PSPocs","wbrandenburger"
"PSPodcast","JeffHicks"
"PSPolly","adamdriscoll"
"PSPortainer","hannespalmquist"
"PSPoshDad","PSTanner"
"PSPostgres","chrissylemaire"
"pspostman","adamtheautomator"
"PSPowerAdminTasks","LaurentLienhard"
"PsPowerBi","abbgrade"
"PSPowerBITools","sanderstad"
"PSPowercfg","Jersi"
"psPowerPlan","skatterbrainz"
"PSPredictor","wangkanai"
"PSPrefix","sharpjs"
"PSPrettifier","Start-Automating"
"PSPreworkout","SamErde"
"PSPrimusQuery","Petri"
"psprivilege","jborean93"
"PSProductivityTools","JanEgilRing,StaleHansen"
"PSProfile","nferrell"
"PSProfile-Tools","mbeCloud"
"PSProfileManager","True-Kalichuza"
"PSProfileMigrationAssistant","eswaras"
"PSProfiler","IISResetMe"
"PSProfileSauce","villasv"
"PSProgress","DanielPotter"
"PsProgressTimer","12ToneTech"
"psProjectGenerator","hkarthik7"
"PSProjectStatus","JeffHicks"
"PSPromFile","stephanevg"
"PSPrompt","fatherjack"
"PSProofpoint","Midnigh7"
"PSProse","DougFinke"
"PSProxmox","GraceSolutions"
"psprtg","SamMartin,markwragg"
"PSPsat","regg00"
"pspubg","mgjohansen"
"PSPublicAPI","Ravikanth"
"PSPublishHelper","MarkEKraus"
"PSPublishModule","Przemyslaw.Klys"
"pspublishmusabii","musabii"
"PSPulsewayManager","Przemyslaw.Klys"
"PSPulumi","DougFinke"
"pspulumiyaml","Worxspace"
"pspulumiyaml.azurenative","Worxspace"
"pspulumiyaml.azurenative.addons","Worxspace"
"pspulumiyaml.azurenative.advisor","Worxspace"
"pspulumiyaml.azurenative.agfoodplatform","Worxspace"
"pspulumiyaml.azurenative.alertsmanagement","Worxspace"
"pspulumiyaml.azurenative.analysisservices","Worxspace"
"pspulumiyaml.azurenative.apimanagement","Worxspace"
"pspulumiyaml.azurenative.app","Worxspace"
"pspulumiyaml.azurenative.appconfiguration","Worxspace"
"pspulumiyaml.azurenative.appplatform","Worxspace"
"pspulumiyaml.azurenative.attestation","Worxspace"
"pspulumiyaml.azurenative.authorization","Worxspace"
"pspulumiyaml.azurenative.automanage","Worxspace"
"pspulumiyaml.azurenative.automation","Worxspace"
"pspulumiyaml.azurenative.autonomousdevelopmentplatform","Worxspace"
"pspulumiyaml.azurenative.avs","Worxspace"
"pspulumiyaml.azurenative.azureactivedirectory","Worxspace"
"pspulumiyaml.azurenative.azurearcdata","Worxspace"
"pspulumiyaml.azurenative.azuredata","Worxspace"
"pspulumiyaml.azurenative.azurestack","Worxspace"
"pspulumiyaml.azurenative.azurestackhci","Worxspace"
"pspulumiyaml.azurenative.batch","Worxspace"
"pspulumiyaml.azurenative.billing","Worxspace"
"pspulumiyaml.azurenative.blockchain","Worxspace"
"pspulumiyaml.azurenative.blueprint","Worxspace"
"pspulumiyaml.azurenative.botservice","Worxspace"
"pspulumiyaml.azurenative.cache","Worxspace"
"pspulumiyaml.azurenative.cdn","Worxspace"
